sov_line_id,project_id,project_name,line_number,description,scheduled_value,budgeted_labor,budgeted_material,total_budget,actual_labor_cost,actual_hours,actual_material_cost,total_actual_cost,total_billed,pct_complete,approved_co_value,pending_cos,realized_margin_pct,labor_variance_pct,material_variance_pct
PRJ-2021-305-SOV-09,PRJ-2021-305,Albuquerque Senior Living - HVAC Upgrade,9,Equipment - Terminal Units (VAV/FCU),491500,92800,0,445200,328247.3200000001,3722.0,369144.91,697392.2300000001,491100,99.9,1490600.0,0,-41.89,253.71,
PRJ-2019-118-SOV-01,PRJ-2019-118,Portland Unified School District - HVAC Modernization,1,General Conditions & Project Management,275000,162400,117200,279600,390114.6500000007,4524.0,0.0,390114.6500000007,275000,100.0,589500.0,0,-41.86,140.22,-100.0
PRJ-2022-325-SOV-02,PRJ-2022-325,Minneapolis Apartment Complex - MEP,2,Submittals & Engineering,149900,109600,40100,149700,212609.12000000017,2466.0,0.0,212609.12000000017,149900,100.0,670700.0,0,-41.83,93.99,-100.0
PRJ-2018-026-SOV-02,PRJ-2018-026,Las Vegas Surgery Center - Climate Control,2,Submittals & Engineering,139500,84300,43400,127700,197855.6900000001,2274.0,0.0,197855.6900000001,139500,100.0,700500.0,0,-41.83,134.7,-100.0
PRJ-2019-152-SOV-15,PRJ-2019-152,Phoenix Mixed-Use Tower - Mechanical,15,Closeout Documentation & Training,24600,13200,5000,18200,34848.71999999998,414.0,0.0,34848.71999999998,24000,97.6,200000.0,0,-41.66,164.01,-100.0
PRJ-2021-294-SOV-09,PRJ-2021-294,Pittsburgh Colocation Facility - HVAC,9,Equipment - Terminal Units (VAV/FCU),695200,112200,0,636300,411348.51000000007,4820.0,573428.5599999999,984777.0700000001,693600,99.8,1019900.0,0,-41.65,266.62,
PRJ-2021-269-SOV-11,PRJ-2021-269,Indianapolis Edge Data Center - Thermal Management,11,Controls - Programming & Commissioning,216900,122100,63400,185500,236839.69000000035,2732.0,70146.26,306985.95000000036,211800,97.6,1011600.0,0,-41.53,93.97,10.64
PRJ-2019-143-SOV-09,PRJ-2019-143,Indianapolis Middle School - HVAC Systems,9,Equipment - Terminal Units (VAV/FCU),272000,43100,0,262500,171538.82000000027,2032.0,212632.80000000002,384171.6200000003,271700,99.9,246100.0,0,-41.24,298.0,
PRJ-2018-048-SOV-02,PRJ-2018-048,Boston Unified School District - HVAC Modernization,2,Submittals & Engineering,116000,78100,38200,116300,163651.1900000001,2012.0,0.0,163651.1900000001,116000,100.0,545200.0,0,-41.08,109.54,-100.0
PRJ-2018-013-SOV-09,PRJ-2018-013,Indianapolis Unified School District - HVAC Modernization,9,Equipment - Terminal Units (VAV/FCU),304900,65900,0,302800,191884.97000000026,2296.0,237977.5,429862.47000000026,304100,99.7,313800.0,0,-40.98,191.18,
PRJ-2019-113-SOV-08,PRJ-2019-113,Kansas City Middle School - HVAC Systems,8,Equipment - Chillers/Boilers,309200,40200,0,205200,192939.32000000027,2298.0,242703.07,435642.39000000025,308900,99.9,543500.0,0,-40.89,379.95,
PRJ-2021-243-SOV-11,PRJ-2021-243,Columbus Middle School - HVAC Systems,11,Controls - Programming & Commissioning,181900,124200,77500,201700,181627.15000000029,2120.0,74392.06999999999,256019.22000000026,177400,97.5,572300.0,0,-40.75,46.24,-4.01
PRJ-2023-383-SOV-15,PRJ-2023-383,Pittsburgh High School - New Construction,15,Closeout Documentation & Training,33000,22600,11300,33900,46177.369999999966,534.0,0.0,46177.369999999966,32200,97.6,182300.0,0,-39.93,104.32,-100.0
PRJ-2020-225-SOV-02,PRJ-2020-225,Salt Lake City Residential Tower - HVAC Systems,2,Submittals & Engineering,120200,78200,49600,127800,167994.75000000023,2018.0,0.0,167994.75000000023,120200,100.0,574700.0,0,-39.76,114.83,-100.0
PRJ-2022-367-SOV-09,PRJ-2022-367,Houston Office Park - Core & Shell MEP,9,Equipment - Terminal Units (VAV/FCU),559600,146400,0,585000,325882.91000000027,3830.0,454417.44999999995,780300.3600000002,558300,99.8,882700.0,0,-39.44,122.6,
PRJ-2018-048-SOV-09,PRJ-2018-048,Boston Unified School District - HVAC Modernization,9,Equipment - Terminal Units (VAV/FCU),512600,91100,0,474800,287667.99999999994,3298.0,425733.74,713401.74,511900,99.9,545200.0,0,-39.17,215.77,
PRJ-2020-213-SOV-09,PRJ-2020-213,Richmond Middle School - HVAC Systems,9,Equipment - Terminal Units (VAV/FCU),243600,69500,0,279000,138193.52000000016,1608.0,200699.32,338892.8400000002,243200,99.8,211900.0,0,-39.12,98.84,
PRJ-2018-008-SOV-09,PRJ-2018-008,Louisville High School - New Construction,9,Equipment - Terminal Units (VAV/FCU),555500,137300,0,576900,336088.82000000053,3828.0,436246.36,772335.1800000005,554000,99.7,1265300.0,0,-39.03,144.78,
PRJ-2019-153-SOV-09,PRJ-2019-153,Indianapolis Middle School - HVAC Systems,9,Equipment - Terminal Units (VAV/FCU),452200,129000,0,458700,296053.4700000003,3364.0,332470.79000000004,628524.2600000004,451400,99.8,1328800.0,0,-38.99,129.5,
PRJ-2022-374-SOV-02,PRJ-2022-374,Houston Colocation Facility - HVAC,2,Submittals & Engineering,106500,63000,27000,90000,147947.05000000022,1704.0,0.0,147947.05000000022,106500,100.0,1285900.0,0,-38.92,134.84,-100.0
PRJ-2019-132-SOV-02,PRJ-2019-132,San Antonio Corporate Campus - HVAC Systems,2,Submittals & Engineering,95700,65400,36300,101700,132926.13000000024,1600.0,0.0,132926.13000000024,95700,100.0,315200.0,0,-38.9,103.25,-100.0
PRJ-2019-120-SOV-09,PRJ-2019-120,Albuquerque Senior Living - HVAC Upgrade,9,Equipment - Terminal Units (VAV/FCU),612100,112000,0,619400,349819.02000000014,4054.0,499744.96,849563.9800000002,611400,99.9,430700.0,0,-38.79,212.34,
PRJ-2022-366-SOV-09,PRJ-2022-366,Columbus Hospital - Mechanical Systems Renovation,9,Equipment - Terminal Units (VAV/FCU),641000,118200,0,530400,432468.2400000001,4956.0,456974.70999999996,889442.9500000001,639400,99.8,946600.0,0,-38.76,265.88,
PRJ-2018-045-SOV-02,PRJ-2018-045,Cincinnati Apartment Complex - MEP,2,Submittals & Engineering,90800,59700,39600,99300,125982.21000000021,1484.0,0.0,125982.21000000021,90800,100.0,367600.0,0,-38.75,111.03,-100.0
PRJ-2022-322-SOV-05,PRJ-2022-322,Kansas City Corporate Campus - HVAC Systems,5,Piping - Hydronic Systems,427400,230500,133600,364100,406507.06,4686.0,185651.33000000002,592158.39,427100,99.9,547500.0,0,-38.55,76.36,38.96
PRJ-2022-343-SOV-01,PRJ-2022-343,Boston Middle School - HVAC Systems,1,General Conditions & Project Management,253200,164000,116600,280600,350666.19000000006,4134.0,0.0,350666.19000000006,253200,100.0,328900.0,0,-38.49,113.82,-100.0
PRJ-2022-350-SOV-01,PRJ-2022-350,San Antonio Senior Living - HVAC Upgrade,1,General Conditions & Project Management,452000,260400,132000,392400,625225.6199999998,7144.0,0.0,625225.6199999998,452000,100.0,657300.0,0,-38.32,140.1,-100.0
PRJ-2020-203-SOV-06,PRJ-2020-203,San Antonio High School - New Construction,6,Piping - Refrigerant,197500,82800,41400,124200,215419.71000000025,2498.0,56754.69,272174.40000000026,197100,99.8,926000.0,0,-37.81,160.17,37.09
PRJ-2018-049-SOV-09,PRJ-2018-049,San Antonio Data Center - Precision Cooling Systems,9,Equipment - Terminal Units (VAV/FCU),299300,49500,0,275300,181156.32000000036,2156.0,231020.86,412177.18000000034,298600,99.8,391700.0,0,-37.71,265.97,
PRJ-2022-374-SOV-09,PRJ-2022-374,Houston Colocation Facility - HVAC,9,Equipment - Terminal Units (VAV/FCU),342200,88300,0,311700,229594.9300000005,2682.0,241313.35,470908.2800000005,341800,99.9,1285900.0,0,-37.61,160.02,
PRJ-2020-203-SOV-02,PRJ-2020-203,San Antonio High School - New Construction,2,Submittals & Engineering,176600,74900,37200,112100,242658.4900000004,2772.0,0.0,242658.4900000004,176600,100.0,926000.0,0,-37.41,223.98,-100.0
PRJ-2020-173-SOV-11,PRJ-2020-173,Boston Middle School - HVAC Systems,11,Controls - Programming & Commissioning,106000,61200,36000,97200,107831.13000000009,1222.0,37215.17,145046.3000000001,103200,97.4,366100.0,0,-36.84,76.19,3.38
PRJ-2020-197-SOV-11,PRJ-2020-197,Chicago Corporate Campus - HVAC Systems,11,Controls - Programming & Commissioning,90500,56000,37500,93500,85976.04000000002,970.0,37678.78999999999,123654.83000000002,88000,97.2,234600.0,0,-36.64,53.53,0.48
PRJ-2022-372-SOV-01,PRJ-2022-372,Pittsburgh Business Center - MEP Systems,1,General Conditions & Project Management,396500,245800,144600,390400,541457.0400000002,6144.0,0.0,541457.0400000002,396500,100.0,314900.0,0,-36.56,120.28,-100.0
PRJ-2022-343-SOV-11,PRJ-2022-343,Boston Middle School - HVAC Systems,11,Controls - Programming & Commissioning,125800,96000,53800,149800,119816.15000000017,1442.0,51978.590000000004,171794.74000000017,122500,97.4,328900.0,0,-36.56,24.81,-3.39
PRJ-2022-374-SOV-11,PRJ-2022-374,Houston Colocation Facility - HVAC,11,Controls - Programming & Commissioning,162400,106000,54900,160900,162398.8500000001,1868.0,59279.08,221677.9300000001,158500,97.6,1285900.0,0,-36.5,53.21,7.98
PRJ-2019-122-SOV-02,PRJ-2019-122,Denver Office Park - Core & Shell MEP,2,Submittals & Engineering,72800,53400,28700,82100,99236.58000000002,1090.0,0.0,99236.58000000002,72800,100.0,-15900.0,0,-36.31,85.84,-100.0
PRJ-2020-165-SOV-09,PRJ-2020-165,Salt Lake City Senior Living - HVAC Upgrade,9,Equipment - Terminal Units (VAV/FCU),666200,162600,0,693500,359563.54000000044,4118.0,548079.76,907643.3000000005,664600,99.8,1864100.0,0,-36.24,121.13,
PRJ-2018-053-SOV-09,PRJ-2018-053,Las Vegas High School - New Construction,9,Equipment - Terminal Units (VAV/FCU),308000,58000,0,290200,178262.2300000004,2068.0,240424.26999999996,418686.50000000035,307500,99.8,303500.0,0,-35.94,207.35,
PRJ-2021-268-SOV-09,PRJ-2021-268,Raleigh Unified School District - HVAC Modernization,9,Equipment - Terminal Units (VAV/FCU),192900,49500,0,184400,117600.89000000013,1354.0,144248.74000000002,261849.63000000015,192400,99.7,69300.0,0,-35.74,137.58,
PRJ-2020-203-SOV-03,PRJ-2020-203,San Antonio High School - New Construction,3,Ductwork - Fabrication,414000,215600,116600,332200,401476.07000000065,4680.0,159746.06,561222.1300000006,413700,99.9,926000.0,0,-35.56,86.21,37.0
PRJ-2018-048-SOV-01,PRJ-2018-048,Boston Unified School District - HVAC Modernization,1,General Conditions & Project Management,414700,260700,160400,421100,561485.3000000002,6532.0,0.0,561485.3000000002,414700,100.0,545200.0,0,-35.4,115.38,-100.0
PRJ-2020-172-SOV-11,PRJ-2020-172,Boston Business Center - MEP Systems,11,Controls - Programming & Commissioning,146300,99600,39500,139100,159251.59000000017,1818.0,38207.94,197459.53000000017,142700,97.5,567900.0,0,-34.97,59.89,-3.27
PRJ-2020-163-SOV-09,PRJ-2020-163,Nashville High School - New Construction,9,Equipment - Terminal Units (VAV/FCU),608100,139000,0,625700,352682.52000000054,4054.0,467590.64,820273.1600000006,606900,99.8,1874200.0,0,-34.89,153.73,
PRJ-2021-294-SOV-02,PRJ-2021-294,Pittsburgh Colocation Facility - HVAC,2,Submittals & Engineering,204700,127100,70000,197100,275424.16000000044,3236.0,0.0,275424.16000000044,204700,100.0,1019900.0,0,-34.55,116.7,-100.0
PRJ-2022-367-SOV-11,PRJ-2022-367,Houston Office Park - Core & Shell MEP,11,Controls - Programming & Commissioning,213100,134700,74500,209200,209209.61000000025,2466.0,77269.22,286478.83000000025,208000,97.6,882700.0,0,-34.43,55.32,3.72
PRJ-2020-197-SOV-09,PRJ-2020-197,Chicago Corporate Campus - HVAC Systems,9,Equipment - Terminal Units (VAV/FCU),181600,46600,0,173400,114173.81000000016,1292.0,127345.56000000001,241519.37000000017,181100,99.7,234600.0,0,-33.0,145.01,
PRJ-2019-103-SOV-11,PRJ-2019-103,Kansas City Middle School - HVAC Systems,11,Controls - Programming & Commissioning,265000,158800,119100,277900,236243.20000000024,2716.0,115904.97000000002,352148.1700000003,258700,97.6,778100.0,0,-32.89,48.77,-2.68
PRJ-2019-120-SOV-11,PRJ-2019-120,Albuquerque Senior Living - HVAC Upgrade,11,Controls - Programming & Commissioning,246000,176400,108600,285000,219637.88000000018,2562.0,107005.35,326643.2300000002,240100,97.6,430700.0,0,-32.78,24.51,-1.47
PRJ-2019-110-SOV-11,PRJ-2019-110,Las Vegas Senior Living - HVAC Upgrade,11,Controls - Programming & Commissioning,117800,76300,42700,119000,109702.66000000008,1270.0,46537.69,156240.3500000001,115000,97.6,210200.0,0,-32.63,43.78,8.99
PRJ-2019-120-SOV-01,PRJ-2019-120,Albuquerque Senior Living - HVAC Upgrade,1,General Conditions & Project Management,477900,319400,176700,496100,633661.8199999993,7314.0,0.0,633661.8199999993,477900,100.0,430700.0,0,-32.59,98.39,-100.0
PRJ-2021-269-SOV-01,PRJ-2021-269,Indianapolis Edge Data Center - Thermal Management,1,General Conditions & Project Management,489200,325800,189500,515300,647390.8199999996,7444.0,0.0,647390.8199999996,489200,100.0,1011600.0,0,-32.34,98.71,-100.0
PRJ-2020-172-SOV-09,PRJ-2020-172,Boston Business Center - MEP Systems,9,Equipment - Terminal Units (VAV/FCU),325900,77700,0,319100,197514.65000000017,2278.0,233270.94999999998,430785.60000000015,325400,99.8,567900.0,0,-32.18,154.2,
PRJ-2023-393-SOV-09,PRJ-2023-393,Las Vegas High School - New Construction,9,Equipment - Terminal Units (VAV/FCU),310800,79700,0,311800,165012.87000000014,1796.0,245286.75999999998,410299.6300000001,310600,99.9,130600.0,0,-32.01,107.04,
PRJ-2020-240-SOV-09,PRJ-2020-240,Atlanta Residential Tower - HVAC Systems,9,Equipment - Terminal Units (VAV/FCU),478800,99200,0,448800,270715.4500000003,3196.0,360106.49000000005,630821.9400000004,477800,99.8,1267200.0,0,-31.75,172.9,
PRJ-2020-233-SOV-02,PRJ-2020-233,Kansas City Middle School - HVAC Systems,2,Submittals & Engineering,90600,54700,33900,88600,119356.67000000014,1368.0,0.0,119356.67000000014,90600,100.0,276700.0,0,-31.74,118.2,-100.0
PRJ-2022-370-SOV-09,PRJ-2022-370,Richmond Mixed-Income Housing - Climate Control,9,Equipment - Terminal Units (VAV/FCU),218600,61500,0,242800,110108.39000000013,1256.0,177784.42,287892.8100000002,217500,99.5,508200.0,0,-31.7,79.04,
PRJ-2020-180-SOV-11,PRJ-2020-180,Kansas City Senior Living - HVAC Upgrade,11,Controls - Programming & Commissioning,258200,150000,97800,247800,234588.58000000037,2690.0,104580.20999999999,339168.7900000004,252100,97.6,1672000.0,0,-31.36,56.39,6.93
PRJ-2022-366-SOV-01,PRJ-2022-366,Columbus Hospital - Mechanical Systems Renovation,1,General Conditions & Project Management,562900,347800,206000,553800,738738.3499999979,8560.0,0.0,738738.3499999979,562900,100.0,946600.0,0,-31.24,112.4,-100.0
PRJ-2018-026-SOV-01,PRJ-2018-026,Las Vegas Surgery Center - Climate Control,1,General Conditions & Project Management,412900,247800,112700,360500,540437.9300000002,6250.0,0.0,540437.9300000002,412900,100.0,700500.0,0,-30.89,118.09,-100.0
PRJ-2019-118-SOV-09,PRJ-2019-118,Portland Unified School District - HVAC Modernization,9,Equipment - Terminal Units (VAV/FCU),410700,85700,0,427700,205088.06000000006,2374.0,332281.26,537369.3200000001,409500,99.7,589500.0,0,-30.84,139.31,
PRJ-2022-375-SOV-09,PRJ-2022-375,Pittsburgh Mixed-Income Housing - Climate Control,9,Equipment - Terminal Units (VAV/FCU),633900,136900,0,578800,351324.00999999995,4070.0,477562.11000000004,828886.12,633500,99.9,2024700.0,0,-30.76,156.63,
PRJ-2018-052-SOV-06,PRJ-2018-052,Richmond Mixed-Use Tower - Mechanical,6,Piping - Refrigerant,120500,83400,43000,126400,111649.93000000008,1240.0,44944.64,156594.57000000007,120200,99.8,246700.0,0,-29.95,33.87,4.52
PRJ-2020-174-SOV-09,PRJ-2020-174,Louisville Cloud Campus Phase 1 - Cooling,9,Equipment - Terminal Units (VAV/FCU),569800,121600,0,543700,328085.80000000045,3856.0,411834.83,739920.6300000005,568600,99.8,1364300.0,0,-29.86,169.81,
PRJ-2020-164-SOV-09,PRJ-2020-164,Richmond Cloud Campus Phase 1 - Cooling,9,Equipment - Terminal Units (VAV/FCU),421100,123100,0,465200,198387.09000000023,2374.0,348031.37,546418.4600000002,419800,99.7,822900.0,0,-29.76,61.16,
PRJ-2021-260-SOV-07,PRJ-2021-260,Nashville Mixed-Income Housing - Climate Control,7,Equipment - RTUs/AHUs,372100,36900,0,221100,184556.60000000027,2212.0,297159.82999999996,481716.4300000002,371700,99.9,214600.0,0,-29.46,400.15,
PRJ-2018-013-SOV-11,PRJ-2018-013,Indianapolis Unified School District - HVAC Modernization,11,Controls - Programming & Commissioning,184400,133500,70700,204200,167572.73000000019,1942.0,71016.23,238588.9600000002,180100,97.7,313800.0,0,-29.39,25.52,0.45
PRJ-2021-315-SOV-06,PRJ-2021-315,Baltimore Mixed-Income Housing - Climate Control,6,Piping - Refrigerant,262100,191000,115700,306700,221838.7400000002,2586.0,115789.72,337628.4600000002,261900,99.9,888300.0,0,-28.82,16.15,0.08
PRJ-2022-326-SOV-09,PRJ-2022-326,Kansas City Hospital - Mechanical Systems Renovation,9,Equipment - Terminal Units (VAV/FCU),310900,55100,0,269000,181166.61000000025,2082.0,218755.93,399922.54000000027,310200,99.8,275200.0,0,-28.63,228.8,
PRJ-2018-078-SOV-09,PRJ-2018-078,Baltimore High School - New Construction,9,Equipment - Terminal Units (VAV/FCU),563100,149800,0,564100,264794.5400000003,3076.0,458014.47,722809.0100000002,562000,99.8,784000.0,0,-28.36,76.77,
PRJ-2020-185-SOV-11,PRJ-2020-185,Baltimore Apartment Complex - MEP,11,Controls - Programming & Commissioning,167000,122000,69300,191300,145878.43000000023,1692.0,67806.43,213684.86000000022,163000,97.6,188300.0,0,-27.96,19.57,-2.16
PRJ-2021-246-SOV-09,PRJ-2021-246,San Antonio Hospital - Mechanical Systems Renovation,9,Equipment - Terminal Units (VAV/FCU),706600,134800,0,688400,348040.7499999997,4044.0,553699.1100000001,901739.8599999999,705800,99.9,1635100.0,0,-27.62,158.19,
PRJ-2018-051-SOV-11,PRJ-2018-051,San Antonio Regional Medical Center - HVAC Upgrade,11,Controls - Programming & Commissioning,186900,102500,73000,175500,157287.9500000002,1854.0,80798.98999999999,238086.94000000018,182500,97.6,638000.0,0,-27.39,53.45,10.68
PRJ-2019-095-SOV-09,PRJ-2019-095,Phoenix Senior Living - HVAC Upgrade,9,Equipment - Terminal Units (VAV/FCU),738600,168800,0,679200,415444.04000000085,4762.0,523512.92000000004,938956.9600000009,738200,99.9,1634100.0,0,-27.13,146.12,
PRJ-2019-132-SOV-09,PRJ-2019-132,San Antonio Corporate Campus - HVAC Systems,9,Equipment - Terminal Units (VAV/FCU),414200,83200,0,384300,210496.16000000018,2444.0,315918.08,526414.2400000002,413500,99.8,315200.0,0,-27.09,153.0,
PRJ-2020-233-SOV-11,PRJ-2020-233,Kansas City Middle School - HVAC Systems,11,Controls - Programming & Commissioning,144000,76700,53000,129700,126938.31000000016,1440.0,56021.27,182959.58000000016,140400,97.5,276700.0,0,-27.06,65.5,5.7
PRJ-2021-318-SOV-03,PRJ-2021-318,Boston Middle School - HVAC Systems,3,Ductwork - Fabrication,204900,142000,74400,216400,179930.73000000033,2024.0,80268.88,260199.61000000034,204700,99.9,200700.0,0,-26.99,26.71,7.89
PRJ-2020-205-SOV-11,PRJ-2020-205,Atlanta Apartment Complex - MEP,11,Controls - Programming & Commissioning,296400,209000,124000,333000,254148.65000000037,2978.0,121934.03,376082.6800000004,289400,97.6,565000.0,0,-26.88,21.6,-1.67
PRJ-2022-322-SOV-12,PRJ-2022-322,Kansas City Corporate Campus - HVAC Systems,12,Insulation,234600,113300,0,248400,206904.68000000028,2372.0,90647.97,297552.65000000026,229100,97.7,547500.0,0,-26.83,82.62,
PRJ-2022-350-SOV-09,PRJ-2022-350,San Antonio Senior Living - HVAC Upgrade,9,Equipment - Terminal Units (VAV/FCU),580800,80700,0,459700,320147.1600000005,3720.0,415840.08,735987.2400000005,579700,99.8,657300.0,0,-26.72,296.71,
PRJ-2021-268-SOV-02,PRJ-2021-268,Raleigh Unified School District - HVAC Modernization,2,Submittals & Engineering,62800,42200,21600,63800,79262.09999999999,928.0,0.0,79262.09999999999,62800,100.0,69300.0,0,-26.21,87.82,-100.0
PRJ-2019-090-SOV-02,PRJ-2019-090,Tampa Senior Living - HVAC Upgrade,2,Submittals & Engineering,64200,38900,19600,58500,81002.59,954.0,0.0,81002.59,64200,100.0,521000.0,0,-26.17,108.23,-100.0
PRJ-2019-152-SOV-06,PRJ-2019-152,Phoenix Mixed-Use Tower - Mechanical,6,Piping - Refrigerant,91700,41500,29500,71000,75997.94999999998,878.0,39449.09,115447.03999999998,91500,99.8,200000.0,0,-25.9,83.13,33.73
PRJ-2021-260-SOV-15,PRJ-2021-260,Nashville Mixed-Income Housing - Climate Control,15,Closeout Documentation & Training,44700,16000,7400,23400,56207.67999999994,624.0,0.0,56207.67999999994,43800,98.0,214600.0,0,-25.74,251.3,-100.0
