sov_line_id,project_id,project_name,line_number,description,actual_hours,pct_complete,approved_co_value,pending_cos,actual_labor_cost_y,actual_material_cost_y,total_actual_cost_y,scheduled_value_y,total_budget_y,budgeted_material_y,budgeted_labor_y,total_billed_y,LaborCost,Variance,Budget Coverage,realized_margin_pct_y,labor_variance_pct_y,material_variance_pct_y
PRJ-2019-154-SOV-09,PRJ-2019-154,Las Vegas Colocation Facility - HVAC,9,Equipment - Terminal Units (VAV/FCU),4298.0,99.9,575500.0,0,3843168.9600000037,2858306.63,6701475.590000004,6455000,6841600,1299700,3386100,6415400,3843168.9600000037,-140124.40999999642,1.0598915569326104,-3.818367002323835,13.498389297421923,119.92049165191968
PRJ-2018-053-SOV-11,PRJ-2018-053,Las Vegas High School - New Construction,11,Controls - Programming & Commissioning,1578.0,97.3,303500.0,0,1739977.110000002,1426891.84,3166868.950000002,3488000,3497000,744200,1757800,3464000,1739977.110000002,-330131.04999999795,1.0025802752293578,9.206738818807281,-1.0139316190691794,91.7349959688256
PRJ-2021-268-SOV-11,PRJ-2021-268,Raleigh Unified School District - HVAC Modernization,11,Controls - Programming & Commissioning,946.0,97.5,69300.0,0,1152328.1000000003,1150377.03,2302705.1300000004,2795000,2660900,556300,1354100,2773700,1152328.1000000003,-358194.86999999965,0.9520214669051879,17.613412164579596,-14.900812347684786,106.79076577386304
PRJ-2020-173-SOV-09,PRJ-2020-173,Boston Middle School - HVAC Systems,9,Equipment - Terminal Units (VAV/FCU),1826.0,99.6,366100.0,0,1611488.1100000013,1456838.9700000002,3068327.0800000015,3384000,3409300,723600,1699900,3359200,1611488.1100000013,-340972.9199999985,1.0074763593380616,9.328395981087427,-5.201005353256,101.33208540630186
PRJ-2019-153-SOV-01,PRJ-2019-153,Indianapolis Middle School - HVAC Systems,1,General Conditions & Project Management,6348.0,100.0,1328800.0,0,2888750.7800000026,2132849.86,5021600.640000002,4947000,5328200,1097200,2708000,4912400,2888750.7800000026,-306599.35999999754,1.0770568021022842,-1.5079975742874967,6.674696454948396,94.39025337222019
PRJ-2021-294-SOV-11,PRJ-2021-294,Pittsburgh Colocation Facility - HVAC,11,Controls - Programming & Commissioning,3332.0,97.6,1019900.0,0,4203167.580000002,3731611.55,7934779.130000002,8748000,8185200,1624400,4036800,8699000,4203167.580000002,-250420.86999999825,0.9356652949245542,9.296077617741178,4.1212737812128895,129.72245444471804
PRJ-2019-153-SOV-11,PRJ-2019-153,Indianapolis Middle School - HVAC Systems,11,Controls - Programming & Commissioning,2192.0,97.6,1328800.0,0,2888750.7800000026,2132849.86,5021600.640000002,4947000,5328200,1097200,2708000,4912400,2888750.7800000026,-306599.35999999754,1.0770568021022842,-1.5079975742874967,6.674696454948396,94.39025337222019
PRJ-2021-243-SOV-02,PRJ-2021-243,Columbus Middle School - HVAC Systems,2,Submittals & Engineering,2012.0,100.0,572300.0,0,2860111.8700000024,1616426.0599999998,4476537.9300000025,3832000,4217200,945000,2100600,3804800,2860111.8700000024,259337.9300000025,1.1005219206680585,-16.819883350730755,36.15690136151588,71.0503767195767
PRJ-2020-213-SOV-11,PRJ-2020-213,Richmond Middle School - HVAC Systems,11,Controls - Programming & Commissioning,1198.0,97.4,211900.0,0,1325100.3000000007,1351083.79,2676184.090000001,3162000,3427800,776900,1665700,3140400,1325100.3000000007,-751615.9099999992,1.0840607210626185,15.364197027197951,-20.447841748213918,73.90703951602524
PRJ-2021-295-SOV-09,PRJ-2021-295,Sacramento Apartment Complex - MEP,9,Equipment - Terminal Units (VAV/FCU),4662.0,99.9,1012100.0,0,3751148.7500000014,3466935.0999999996,7218083.8500000015,8337000,8543400,1799300,4330200,8284000,3751148.7500000014,-1325316.1499999985,1.024757106872976,13.42108852105072,-13.372390420765754,92.68243761462789
PRJ-2019-128-SOV-09,PRJ-2019-128,Kansas City High School - New Construction,9,Equipment - Terminal Units (VAV/FCU),2142.0,99.8,133700.0,0,2227059.3300000024,1428588.4,3655647.7300000023,3238000,3348800,712900,1632100,3218200,2227059.3300000024,306847.7300000023,1.0342186534898086,-12.898323965410817,36.45360762208213,100.39113480151494
PRJ-2018-055-SOV-11,PRJ-2018-055,Oklahoma City Mixed-Income Housing - Climate Control,11,Controls - Programming & Commissioning,2560.0,97.6,867600.0,0,3387795.710000003,2349968.6799999997,5737764.390000003,5485000,5210600,1076200,2586900,5449200,3387795.710000003,527164.3900000034,0.9499726526891522,-4.608284229717473,30.95967026170332,118.3579892213343
PRJ-2022-348-SOV-09,PRJ-2022-348,Nashville High School - New Construction,9,Equipment - Terminal Units (VAV/FCU),1586.0,100.0,182900.0,0,1428580.6000000008,1405894.37,2834474.9700000007,3189000,3242900,666100,1601600,3170500,1428580.6000000008,-408425.02999999933,1.0169018501097522,11.117122295390383,-10.802909590409541,111.06355952559677
PRJ-2019-152-SOV-11,PRJ-2019-152,Phoenix Mixed-Use Tower - Mechanical,11,Controls - Programming & Commissioning,1630.0,97.4,200000.0,0,1821254.7700000012,964844.36,2786099.1300000013,2246000,1747700,324700,853900,2229100,1821254.7700000012,1038399.1300000013,0.7781389136242208,-24.047156277827305,113.28665768825404,197.1494795195565
PRJ-2018-048-SOV-11,PRJ-2018-048,Boston Unified School District - HVAC Modernization,11,Controls - Programming & Commissioning,2426.0,97.7,545200.0,0,3011920.9500000025,2794892.95,5806813.900000002,6077000,5762700,1286200,2725800,6036200,3011920.9500000025,44113.900000002235,0.9482804015139049,4.446044100707549,10.496769755668153,117.29847224381902
PRJ-2021-283-SOV-02,PRJ-2021-283,Richmond High School - New Construction,2,Submittals & Engineering,1502.0,100.0,287300.0,0,1929809.360000002,1240507.06,3170316.4200000023,3010000,2927600,580700,1507600,2989800,1929809.360000002,242716.42000000225,0.9726245847176079,-5.326126910299078,28.00539665693831,113.62270707766488
PRJ-2020-225-SOV-01,PRJ-2020-225,Salt Lake City Residential Tower - HVAC Systems,1,General Conditions & Project Management,5478.0,100.0,574700.0,0,2740009.9100000034,2145317.7199999997,4885327.630000004,5017000,5158400,1062600,2636700,4981700,2740009.9100000034,-273072.3699999964,1.0281841738090491,2.62452401833758,3.918151856487405,101.89325428194991
PRJ-2021-303-SOV-09,PRJ-2021-303,Nashville Unified School District - HVAC Modernization,9,Equipment - Terminal Units (VAV/FCU),4346.0,99.9,497500.0,0,3623177.5800000024,4010053.4699999997,7633231.050000003,9518000,9298600,2013900,4775900,9455400,3623177.5800000024,-1665368.9499999974,0.9769489388527002,19.80215328850596,-24.13623442701894,99.11879785490837
PRJ-2020-185-SOV-01,PRJ-2020-185,Baltimore Apartment Complex - MEP,1,General Conditions & Project Management,3982.0,100.0,188300.0,0,2055759.3300000022,1587146.71,3642906.040000002,3792000,3925100,814800,1968300,3767700,2055759.3300000022,-282193.9599999981,1.0351002109704641,3.9318027426159836,4.443394299649554,94.78972876779578
PRJ-2020-205-SOV-09,PRJ-2020-205,Atlanta Apartment Complex - MEP,9,Equipment - Terminal Units (VAV/FCU),4570.0,99.9,565000.0,0,3862304.2500000014,3095056.9,6957361.150000001,7258000,7596100,1665200,3754100,7214000,3862304.2500000014,-638738.8499999987,1.0465830807384955,4.14217208597408,2.8822953570763006,85.86697693970694
PRJ-2018-008-SOV-01,PRJ-2018-008,Louisville High School - New Construction,1,General Conditions & Project Management,7270.0,100.0,1265300.0,0,3400211.1900000027,2592203.56,5992414.750000003,6212000,6449200,1322200,3181700,6167600,3400211.1900000027,-456785.2499999972,1.0381841596909207,3.534855924017985,6.867749630700655,96.05230373619726
PRJ-2019-103-SOV-09,PRJ-2019-103,Kansas City Middle School - HVAC Systems,9,Equipment - Terminal Units (VAV/FCU),3760.0,99.8,778100.0,0,3314560.3200000036,2501099.31,5815659.630000004,5820000,6207900,1169900,3075500,5777700,3314560.3200000036,-392240.3699999964,1.0666494845360825,0.07457680412364925,7.773055438140256,113.78744422600222
PRJ-2018-050-SOV-01,PRJ-2018-050,Boston Senior Living - HVAC Upgrade,1,General Conditions & Project Management,4600.0,100.0,334700.0,0,2095251.5700000017,1521262.69,3616514.2600000016,3613000,3606200,781600,1862900,3590700,2095251.5700000017,10314.26000000164,0.9981179075560476,-0.09726709106010625,12.47257340705361,94.63442809621289
PRJ-2018-026-SOV-09,PRJ-2018-026,Las Vegas Surgery Center - Climate Control,9,Equipment - Terminal Units (VAV/FCU),3382.0,99.9,700500.0,0,2971507.950000003,2439333.69,5410841.640000003,5488000,5166900,1153500,2542900,5453500,2971507.950000003,243941.6400000034,0.9414905247813411,1.4059467930028537,16.85508474576283,111.47236150845252
PRJ-2020-225-SOV-09,PRJ-2020-225,Salt Lake City Residential Tower - HVAC Systems,9,Equipment - Terminal Units (VAV/FCU),3278.0,99.9,574700.0,0,2740009.9100000034,2145317.7199999997,4885327.630000004,5017000,5158400,1062600,2636700,4981700,2740009.9100000034,-273072.3699999964,1.0281841738090491,2.62452401833758,3.918151856487405,101.89325428194991
PRJ-2020-203-SOV-12,PRJ-2020-203,San Antonio High School - New Construction,12,Insulation,2550.0,97.6,926000.0,0,4167158.1700000023,1948588.74,6115746.910000002,4570000,3477100,731100,1711600,4541500,4167158.1700000023,2638646.910000002,0.7608533916849015,-33.82378358862149,143.46565611124106,166.5283463274518
PRJ-2020-173-SOV-01,PRJ-2020-173,Boston Middle School - HVAC Systems,1,General Conditions & Project Management,3394.0,100.0,366100.0,0,1611488.1100000013,1456838.9700000002,3068327.0800000015,3384000,3409300,723600,1699900,3359200,1611488.1100000013,-340972.9199999985,1.0074763593380616,9.328395981087427,-5.201005353256,101.33208540630186
PRJ-2018-013-SOV-01,PRJ-2018-013,Indianapolis Unified School District - HVAC Modernization,1,General Conditions & Project Management,4298.0,100.0,313800.0,0,2042211.880000002,1874186.33,3916398.210000002,4495000,4543000,897500,2325100,4468600,2042211.880000002,-626601.7899999982,1.010678531701891,12.872119911012195,-12.166707668487293,108.82298941504177
PRJ-2020-180-SOV-09,PRJ-2020-180,Kansas City Senior Living - HVAC Upgrade,9,Equipment - Terminal Units (VAV/FCU),4232.0,99.9,1672000.0,0,3467223.750000003,3906046.14,7373269.890000003,8550000,8740000,1911400,4408200,8496900,3467223.750000003,-1366730.1099999966,1.0222222222222221,13.762925263157854,-21.346042602422692,104.35524432353249
PRJ-2019-122-SOV-09,PRJ-2019-122,Denver Office Park - Core & Shell MEP,9,Equipment - Terminal Units (VAV/FCU),1622.0,99.6,-15900.0,0,1269708.7700000007,1458037.48,2727746.250000001,3259000,3483600,719400,1691900,3235900,1269708.7700000007,-755853.7499999991,1.0689168456581775,16.30112764651731,-24.95367515810623,102.67410063942172
PRJ-2021-305-SOV-09,PRJ-2021-305,Albuquerque Senior Living - HVAC Upgrade,9,Equipment - Terminal Units (VAV/FCU),3722.0,99.9,1490600.0,0,3007357.2100000023,3288110.63,6295467.840000003,7776000,7806400,1576900,3930900,7723100,3007357.2100000023,-1510932.1599999974,1.0039094650205762,19.039765432098733,-23.494436134218567,108.51738410806011
PRJ-2019-118-SOV-01,PRJ-2019-118,Portland Unified School District - HVAC Modernization,1,General Conditions & Project Management,4524.0,100.0,589500.0,0,2065276.5400000026,1945362.23,4010638.7700000023,4569000,4879600,1068000,2455900,4536200,2065276.5400000026,-868961.2299999977,1.067979864302911,12.220644123440525,-15.905511625066064,82.15002153558052
PRJ-2022-325-SOV-02,PRJ-2022-325,Minneapolis Apartment Complex - MEP,2,Submittals & Engineering,2466.0,100.0,670700.0,0,3134152.2700000023,1958106.8299999998,5092259.100000002,4398000,4907800,924900,2488600,4368700,3134152.2700000023,184459.10000000242,1.1159163256025466,-15.785791268758581,25.940378927911368,111.71011244458859
PRJ-2018-026-SOV-02,PRJ-2018-026,Las Vegas Surgery Center - Climate Control,2,Submittals & Engineering,2274.0,100.0,700500.0,0,2971507.950000003,2439333.69,5410841.640000003,5488000,5166900,1153500,2542900,5453500,2971507.950000003,243941.6400000034,0.9414905247813411,1.4059467930028537,16.85508474576283,111.47236150845252
PRJ-2019-152-SOV-15,PRJ-2019-152,Phoenix Mixed-Use Tower - Mechanical,15,Closeout Documentation & Training,414.0,97.6,200000.0,0,1821254.7700000012,964844.36,2786099.1300000013,2246000,1747700,324700,853900,2229100,1821254.7700000012,1038399.1300000013,0.7781389136242208,-24.047156277827305,113.28665768825404,197.1494795195565
PRJ-2021-294-SOV-09,PRJ-2021-294,Pittsburgh Colocation Facility - HVAC,9,Equipment - Terminal Units (VAV/FCU),4820.0,99.8,1019900.0,0,4203167.580000002,3731611.55,7934779.130000002,8748000,8185200,1624400,4036800,8699000,4203167.580000002,-250420.86999999825,0.9356652949245542,9.296077617741178,4.1212737812128895,129.72245444471804
PRJ-2021-269-SOV-11,PRJ-2021-269,Indianapolis Edge Data Center - Thermal Management,11,Controls - Programming & Commissioning,2732.0,97.6,1011600.0,0,3508846.7500000023,2629142.6,6137989.350000002,5968000,5580100,1215500,2631200,5930600,3508846.7500000023,557889.3500000024,0.9350033512064343,-2.8483470174263137,33.355379674673244,116.30132455779516
PRJ-2019-143-SOV-09,PRJ-2019-143,Indianapolis Middle School - HVAC Systems,9,Equipment - Terminal Units (VAV/FCU),2032.0,99.9,246100.0,0,1822418.380000002,1392629.68,3215048.060000002,3114000,3449500,727600,1687800,3091200,1822418.380000002,-234451.93999999808,1.1077392421323058,-3.2449601798330736,7.975967531698186,91.40045079714127
PRJ-2018-048-SOV-02,PRJ-2018-048,Boston Unified School District - HVAC Modernization,2,Submittals & Engineering,2012.0,100.0,545200.0,0,3011920.9500000025,2794892.95,5806813.900000002,6077000,5762700,1286200,2725800,6036200,3011920.9500000025,44113.900000002235,0.9482804015139049,4.446044100707549,10.496769755668153,117.29847224381902
PRJ-2018-013-SOV-09,PRJ-2018-013,Indianapolis Unified School District - HVAC Modernization,9,Equipment - Terminal Units (VAV/FCU),2296.0,99.7,313800.0,0,2042211.880000002,1874186.33,3916398.210000002,4495000,4543000,897500,2325100,4468600,2042211.880000002,-626601.7899999982,1.010678531701891,12.872119911012195,-12.166707668487293,108.82298941504177
PRJ-2019-113-SOV-08,PRJ-2019-113,Kansas City Middle School - HVAC Systems,8,Equipment - Chillers/Boilers,2298.0,99.9,543500.0,0,3936787.960000002,1437174.68,5373962.6400000015,3319000,2308800,427500,1126100,3298500,3936787.960000002,3065162.6400000015,0.6956312142211509,-61.91511419102144,249.59488144924978,236.18121169590643
PRJ-2021-243-SOV-11,PRJ-2021-243,Columbus Middle School - HVAC Systems,11,Controls - Programming & Commissioning,2120.0,97.5,572300.0,0,2860111.8700000024,1616426.0599999998,4476537.9300000025,3832000,4217200,945000,2100600,3804800,2860111.8700000024,259337.9300000025,1.1005219206680585,-16.819883350730755,36.15690136151588,71.0503767195767
PRJ-2023-383-SOV-15,PRJ-2023-383,Pittsburgh High School - New Construction,15,Closeout Documentation & Training,534.0,97.6,182300.0,0,2163944.280000002,1365564.27,3529508.5500000017,3222000,3217600,665100,1612700,3199000,2163944.280000002,311908.5500000017,0.9986343885785226,-9.54402700186225,34.18145222298023,105.31713576905727
PRJ-2020-225-SOV-02,PRJ-2020-225,Salt Lake City Residential Tower - HVAC Systems,2,Submittals & Engineering,2018.0,100.0,574700.0,0,2740009.9100000034,2145317.7199999997,4885327.630000004,5017000,5158400,1062600,2636700,4981700,2740009.9100000034,-273072.3699999964,1.0281841738090491,2.62452401833758,3.918151856487405,101.89325428194991
PRJ-2022-367-SOV-09,PRJ-2022-367,Houston Office Park - Core & Shell MEP,9,Equipment - Terminal Units (VAV/FCU),3830.0,99.8,882700.0,0,3123996.5300000026,2725003.05,5848999.580000003,6499000,6362800,1281400,3191200,6458700,3123996.5300000026,-513800.41999999713,0.9790429296814894,10.001545160793924,-2.1058996615692345,112.65826830029653
PRJ-2018-048-SOV-09,PRJ-2018-048,Boston Unified School District - HVAC Modernization,9,Equipment - Terminal Units (VAV/FCU),3298.0,99.9,545200.0,0,3011920.9500000025,2794892.95,5806813.900000002,6077000,5762700,1286200,2725800,6036200,3011920.9500000025,44113.900000002235,0.9482804015139049,4.446044100707549,10.496769755668153,117.29847224381902
PRJ-2020-213-SOV-09,PRJ-2020-213,Richmond Middle School - HVAC Systems,9,Equipment - Terminal Units (VAV/FCU),1608.0,99.8,211900.0,0,1325100.3000000007,1351083.79,2676184.090000001,3162000,3427800,776900,1665700,3140400,1325100.3000000007,-751615.9099999992,1.0840607210626185,15.364197027197951,-20.447841748213918,73.90703951602524
PRJ-2018-008-SOV-09,PRJ-2018-008,Louisville High School - New Construction,9,Equipment - Terminal Units (VAV/FCU),3828.0,99.7,1265300.0,0,3400211.1900000027,2592203.56,5992414.750000003,6212000,6449200,1322200,3181700,6167600,3400211.1900000027,-456785.2499999972,1.0381841596909207,3.534855924017985,6.867749630700655,96.05230373619726
PRJ-2019-153-SOV-09,PRJ-2019-153,Indianapolis Middle School - HVAC Systems,9,Equipment - Terminal Units (VAV/FCU),3364.0,99.8,1328800.0,0,2888750.7800000026,2132849.86,5021600.640000002,4947000,5328200,1097200,2708000,4912400,2888750.7800000026,-306599.35999999754,1.0770568021022842,-1.5079975742874967,6.674696454948396,94.39025337222019
PRJ-2022-374-SOV-02,PRJ-2022-374,Houston Colocation Facility - HVAC,2,Submittals & Engineering,1704.0,100.0,1285900.0,0,2399480.870000003,2237355.38,4636836.250000003,5458000,5195300,1124600,2679700,5423500,2399480.870000003,-558463.7499999972,0.9518688164162697,15.045140161231169,-10.457108258387024,98.9467704072559
PRJ-2019-132-SOV-02,PRJ-2019-132,San Antonio Corporate Campus - HVAC Systems,2,Submittals & Engineering,1600.0,100.0,315200.0,0,2076163.480000002,2210697.71,4286861.190000002,4919000,4983900,1019400,2464100,4891200,2076163.480000002,-697038.8099999977,1.013193738564749,12.85096178084972,-15.74353800576267,116.86263586423387
PRJ-2019-120-SOV-09,PRJ-2019-120,Albuquerque Senior Living - HVAC Upgrade,9,Equipment - Terminal Units (VAV/FCU),4054.0,99.9,430700.0,0,3490877.7300000014,3257006.57,6747884.300000002,7611000,7958500,1662300,3901200,7566200,3490877.7300000014,-1210615.6999999983,1.0456576008408882,11.340371830245676,-10.517847585358316,95.93374060037296
PRJ-2022-366-SOV-09,PRJ-2022-366,Columbus Hospital - Mechanical Systems Renovation,9,Equipment - Terminal Units (VAV/FCU),4956.0,99.8,946600.0,0,4147185.5700000017,3625453.43,7772639.000000002,8337000,8010200,1633000,4012300,8276800,4147185.5700000017,-237560.99999999814,0.9608012474511215,6.769353484466813,3.3618017097425836,122.01184507042255
